Main_Topic,Câu hỏi,Trả lời
Thủ tục hành chính lĩnh vực Mỹ phẩm,"Tôi muốn nhập khẩu mẫu mỹ phẩm dùng cho nghiên cứu, kiểm nghiệm thì cần thực hiện những thủ tục nào?...","- Tổ chức, cá nhân nhập khẩu mỹ phẩm để nghiên cứu, kiểm nghiệm phải gửi đơn hàng nhập khẩu mỹ phẩm dùng cho nghiên cứu, kiểm nghiệm tới Cục Quản lý Dược - Bộ Y tế (Phụ lục số 14-MP Thông tư số 06/2011/TT-BYT ngày 25/01/2011 của Bộ Y tế quy định về quản lý mỹ phẩm). Số lượng tối đa cho mỗi sản phẩm là 10 mẫu. Đơn hàng nhập khẩu mỹ phẩm dùng cho nghiên cứu, kiểm nghiệm được làm thành 03 bản. Sau khi được phê duyệt, 02 bản được lưu tại Cục Quản lý Dược, 01 bản gửi đơn vị. Bản gửi đơn vị có đóng dấu “Bản gửi doanh nghiệp” để trình cơ quan Hải quan khi làm thủ tục thông quan. Các sản phẩm mỹ phẩm nhập khẩu để nghiên cứu, kiểm nghiệm phải được sử dụng đúng mục đích, không được phép đưa ra lưu thông trên thị trường. - Thủ tục này không quy định phải nộp phí/ lệ phí."
Thủ tục hành chính lĩnh vực Mỹ phẩm,,"- Đối với các sản phẩm mỹ phẩm đã công bố và được cấp số tiếp nhận Phiếu công bố sản phẩm mỹ phẩm, khi có thay đổi các nội dung quy định tại Phụ lục số 05-MP Thông tư số 06/2011/TT-BYT ngày 25/01/2011 của Bộ Y tế quy định về quản lý mỹ phẩm, tổ chức, cá nhân chịu trách nhiệm đưa sản phẩm mỹ phẩm ra thị trường phải có văn bản đề nghị thay đổi, bổ sung (đối với các nội dung không phải công bố mới) kèm theo tài liệu có liên quan đến nội dung bổ sung và phải được sự chấp thuận bằng văn bản của cơ quan nhà nước có thẩm quyền hoặc thực hiện công bố mới theo quy định (đối với các nội dung phải công bố mới). - Không có quy định phải nộp phí/ lệ phí cho thủ tục này."
Thủ tục hành chính lĩnh vực Mỹ phẩm,"Tôi muốn thực hiện thay đổi, bổ sung một số nội dung trên Phiếu công bố sản phẩm mỹ phẩm đã được cấp...","- Đối với các sản phẩm mỹ phẩm đã công bố và được cấp số tiếp nhận Phiếu công bố sản phẩm mỹ phẩm, khi có thay đổi các nội dung quy định tại Phụ lục số 05-MP Thông tư số 06/2011/TT-BYT ngày 25/01/2011 của Bộ Y tế quy định về quản lý mỹ phẩm, tổ chức, cá nhân chịu trách nhiệm đưa sản phẩm mỹ phẩm ra thị trường phải có văn bản đề nghị thay đổi, bổ sung (đối với các nội dung không phải công bố mới) kèm theo tài liệu có liên quan đến nội dung bổ sung và phải được sự chấp thuận bằng văn bản của cơ quan nhà nước có thẩm quyền hoặc thực hiện công bố mới theo quy định (đối với các nội dung phải công bố mới). - Không có quy định phải nộp phí/ lệ phí cho thủ tục này."
Thủ tục hành chính lĩnh vực Mỹ phẩm,,"Cơ sở sản xuất mỹ phẩm hoạt động được khi có Giấy chứng nhận đủ điều kiện sản xuất mỹ phẩm theo quy định tại Nghị định 93/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về điều kiện sản xuất mỹ phẩm. Theo đó, Cơ sở sản xuất mỹ phẩm phải đáp ứng các điều kiện như sau: 1. Điều kiện về nhân sự: Người phụ trách sản xuất của cơ sở phải có kiến thức chuyên môn về một trong các chuyên ngành sau: Hóa học, sinh học, dược học hoặc các chuyên ngành khác có liên quan đáp ứng yêu cầu của công việc. 2. Điều kiện về cơ sở vật chất: - Có địa điểm, diện tích, nhà xưởng, trang thiết bị đáp ứng với yêu cầu về dây chuyền sản xuất, loại sản phẩm mỹ phẩm mà cơ sở đó dự kiến sản xuất như đã nêu trong hồ sơ đề nghị cấp Giấy chứng nhận đủ điều kiện sản xuất mỹ phẩm; - Kho bảo quản nguyên liệu, vật liệu đóng gói và thành phẩm phải bảo đảm có sự tách biệt giữa nguyên liệu, vật liệu đóng gói và thành phẩm; có khu vực riêng để bảo quản các chất dễ cháy nổ, các chất độc tính cao, nguyên, vật liệu và sản phẩm bị loại, bị thu hồi v"
Thủ tục hành chính lĩnh vực Mỹ phẩm,Tôi muốn sản xuất mỹ phẩm thì cần điều kiện gì?,"Cơ sở sản xuất mỹ phẩm hoạt động được khi có Giấy chứng nhận đủ điều kiện sản xuất mỹ phẩm theo quy định tại Nghị định 93/2016/NĐ-CP ngày 01/7/2016 của Chính phủ quy định về điều kiện sản xuất mỹ phẩm. Theo đó, Cơ sở sản xuất mỹ phẩm phải đáp ứng các điều kiện như sau: 1. Điều kiện về nhân sự: Người phụ trách sản xuất của cơ sở phải có kiến thức chuyên môn về một trong các chuyên ngành sau: Hóa học, sinh học, dược học hoặc các chuyên ngành khác có liên quan đáp ứng yêu cầu của công việc. 2. Điều kiện về cơ sở vật chất: - Có địa điểm, diện tích, nhà xưởng, trang thiết bị đáp ứng với yêu cầu về dây chuyền sản xuất, loại sản phẩm mỹ phẩm mà cơ sở đó dự kiến sản xuất như đã nêu trong hồ sơ đề nghị cấp Giấy chứng nhận đủ điều kiện sản xuất mỹ phẩm; - Kho bảo quản nguyên liệu, vật liệu đóng gói và thành phẩm phải bảo đảm có sự tách biệt giữa nguyên liệu, vật liệu đóng gói và thành phẩm; có khu vực riêng để bảo quản các chất dễ cháy nổ, các chất độc tính cao, nguyên, vật liệu và sản phẩm bị loại, bị thu hồi v"
Thủ tục hành chính lĩnh vực Mỹ phẩm,,"Theo quy định tại Thông tư số 277/2016/TT-BTC ngày 14/11/2016 của Bộ Tài chính về việc quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí trong lĩnh vực dược, mỹ phẩm, Phí thẩm định điều kiện sản xuất mỹ phẩm cấp Giấy chứng nhận đủ điều kiện sản xuất mỹ phẩm là 6.000.000đ (Sáu triệu đồng)/ Cơ sở."
Thủ tục hành chính lĩnh vực Mỹ phẩm,Phí/ Lệ phí của thủ tục xin cấp Giấy chứng nhận đủ điều kiện sản xuất mỹ phẩm là bao nhiêu?,"Theo quy định tại Thông tư số 277/2016/TT-BTC ngày 14/11/2016 của Bộ Tài chính về việc quy định mức thu, chế độ thu, nộp, quản lý và sử dụng phí trong lĩnh vực dược, mỹ phẩm, Phí thẩm định điều kiện sản xuất mỹ phẩm cấp Giấy chứng nhận đủ điều kiện sản xuất mỹ phẩm là 6.000.000đ (Sáu triệu đồng)/ Cơ sở."
"Thủ tục hành chính lĩnh vực thụ tinh ống nghiệm, mang thai hộ vì mục đích nhân đạo và can thiệp y tế để xác định lại giới tính",,"Bộ hồ sơ của đơn vị xin công nhận đủ điều kiện thực hiện kỹ thuật TTTON gồm các tài liệu được quy định tại Điều 9, Chương III của Nghị định 10/2015/NĐ-CP ngày 28/01/2015 quy định về sinh con bằng kỹ thuật TTTON và điều kiện mang thai hộ vì mục đích nhân đạo."
"Thủ tục hành chính lĩnh vực thụ tinh ống nghiệm, mang thai hộ vì mục đích nhân đạo và can thiệp y tế để xác định lại giới tính",Bộ hồ sơ của đơn vị xin công nhận đủ điều kiện thực hiện kỹ thuật thụ tinh trong ống nghiệm (TTTON) ...,"Bộ hồ sơ của đơn vị xin công nhận đủ điều kiện thực hiện kỹ thuật TTTON gồm các tài liệu được quy định tại Điều 9, Chương III của Nghị định 10/2015/NĐ-CP ngày 28/01/2015 quy định về sinh con bằng kỹ thuật TTTON và điều kiện mang thai hộ vì mục đích nhân đạo."
"Thủ tục hành chính lĩnh vực thụ tinh ống nghiệm, mang thai hộ vì mục đích nhân đạo và can thiệp y tế để xác định lại giới tính",,"Bộ hồ sơ của đơn vị xin công nhận đủ điều kiện thực hiện kỹ thuật TTTON gồm các tài liệu được quy định tại Điều 13, Chương V của Nghị định 10/2015/NĐ-CP ngày 28/01/2015 quy định về sinh con bằng kỹ thuật TTTON và điều kiện mang thai hộ vì mục đích nhân đạo."
"Thủ tục hành chính lĩnh vực thụ tinh ống nghiệm, mang thai hộ vì mục đích nhân đạo và can thiệp y tế để xác định lại giới tính",Bộ hồ sơ của đơn vị xin công nhận đủ điều kiện thực hiện kỹ thuật mang thai hộ gồm những tài liệu gì...,"Bộ hồ sơ của đơn vị xin công nhận đủ điều kiện thực hiện kỹ thuật TTTON gồm các tài liệu được quy định tại Điều 13, Chương V của Nghị định 10/2015/NĐ-CP ngày 28/01/2015 quy định về sinh con bằng kỹ thuật TTTON và điều kiện mang thai hộ vì mục đích nhân đạo."
"Thủ tục hành chính lĩnh vực thụ tinh ống nghiệm, mang thai hộ vì mục đích nhân đạo và can thiệp y tế để xác định lại giới tính",,"Đơn vị có thể nộp bộ hồ sơ xin công nhận đủ điều kiện thực hiện kỹ thuật TTTON hoặc mang thai hộ vì mục đích nhân đạo cho Bộ Y tế vào giờ hành chính các ngày trong tuần từ thứ 2 đến thứ 6 (Sáng: 8h30-11h30; Chiều: 13h30-17h00). Hồ sơ của đơn vị nộp cho Văn thư của Vụ Sức khỏe Bà mẹ - Trẻ em - Bộ Y tế - 138A Giảng Võ, Ba Đình, Hà Nội"
"Thủ tục hành chính lĩnh vực thụ tinh ống nghiệm, mang thai hộ vì mục đích nhân đạo và can thiệp y tế để xác định lại giới tính",Tôi có thể nộp bộ hồ sơ của đơn vị xin công nhận đủ điều kiện thực hiện kỹ thuật thụ tinh trong ống ...,"Đơn vị có thể nộp bộ hồ sơ xin công nhận đủ điều kiện thực hiện kỹ thuật TTTON hoặc mang thai hộ vì mục đích nhân đạo cho Bộ Y tế vào giờ hành chính các ngày trong tuần từ thứ 2 đến thứ 6 (Sáng: 8h30-11h30; Chiều: 13h30-17h00). Hồ sơ của đơn vị nộp cho Văn thư của Vụ Sức khỏe Bà mẹ - Trẻ em - Bộ Y tế - 138A Giảng Võ, Ba Đình, Hà Nội"
"Thủ tục hành chính lĩnh vực thụ tinh ống nghiệm, mang thai hộ vì mục đích nhân đạo và can thiệp y tế để xác định lại giới tính",,"Từ lúc nhận đủ hồ sơ hợp lệ của đơn vị, trong vòng 60 ngày Bộ Y tế sẽ thành lập Đoàn thẩm định để thẩm định cơ sở xin công nhận đủ điều kiện thực hiện kỹ thuật TTTON."
"Thủ tục hành chính lĩnh vực thụ tinh ống nghiệm, mang thai hộ vì mục đích nhân đạo và can thiệp y tế để xác định lại giới tính",Thời gian từ lúc đơn vị tôi nộp hồ sơ xin công nhận đủ điều kiện thực hiện kỹ thuật TTTON hợp lệ đến...,"Từ lúc nhận đủ hồ sơ hợp lệ của đơn vị, trong vòng 60 ngày Bộ Y tế sẽ thành lập Đoàn thẩm định để thẩm định cơ sở xin công nhận đủ điều kiện thực hiện kỹ thuật TTTON."
"Thủ tục hành chính lĩnh vực thụ tinh ống nghiệm, mang thai hộ vì mục đích nhân đạo và can thiệp y tế để xác định lại giới tính",,"Trong vòng 15 ngày làm việc sau khi nhận được đầy đủ hồ sơ, Vụ Sức khỏe Bà mẹ - Trẻ em, Bộ Y tế sẽ xem xét hồ sơ. Nếu hồ sơ chưa hợp lệ đơn vị sẽ nhận được văn bản thông báo, nêu rõ lý do để hoàn chỉnh hồ sơ. Sau khi hoàn thiện hồ sơ, đơn vị có thể nộp lại hồ sơ xin công nhận cơ sở đủ điều kiện thực hiện kỹ thuật TTTON."
"Thủ tục hành chính lĩnh vực thụ tinh ống nghiệm, mang thai hộ vì mục đích nhân đạo và can thiệp y tế để xác định lại giới tính",Nếu hồ sơ đề nghị công nhận cơ sở đủ điều kiện thực hiện kỹ thuật TTTON của đơn vị tôi không hợp lệ ...,"Trong vòng 15 ngày làm việc sau khi nhận được đầy đủ hồ sơ, Vụ Sức khỏe Bà mẹ - Trẻ em, Bộ Y tế sẽ xem xét hồ sơ. Nếu hồ sơ chưa hợp lệ đơn vị sẽ nhận được văn bản thông báo, nêu rõ lý do để hoàn chỉnh hồ sơ. Sau khi hoàn thiện hồ sơ, đơn vị có thể nộp lại hồ sơ xin công nhận cơ sở đủ điều kiện thực hiện kỹ thuật TTTON."
"Thủ tục hành chính lĩnh vực thụ tinh ống nghiệm, mang thai hộ vì mục đích nhân đạo và can thiệp y tế để xác định lại giới tính",,"Từ ngày 15/3/2015, Quyết định công nhận cơ sở đủ điều kiện thực hiện kỹ thuật thụ tinh trong ống nghiệm là không thời hạn."
"Thủ tục hành chính lĩnh vực thụ tinh ống nghiệm, mang thai hộ vì mục đích nhân đạo và can thiệp y tế để xác định lại giới tính",Khi Bộ Y tế có quyết định công nhận đơn vị tôi đủ điều kiện thực hiện kỹ thuật thụ tinh trong ống ng...,"Từ ngày 15/3/2015, Quyết định công nhận cơ sở đủ điều kiện thực hiện kỹ thuật thụ tinh trong ống nghiệm là không thời hạn."
"Thủ tục hành chính lĩnh vực thụ tinh ống nghiệm, mang thai hộ vì mục đích nhân đạo và can thiệp y tế để xác định lại giới tính",,"Từ ngày 15/3/2015, Quyết định công nhận cơ sở đủ điều kiện thực hiện kỹ thuật mang thai hộ vì mục đích nhân đạo là không thời hạn."
